policy_id,customer_id,product_type,state,premium_amount,coverage_amount,policy_start_date,policy_status,agent_id,created_at
POL-006349,CUST-7767,Whole Life,AZ,3340.45,500000,2022-10-15,Lapsed,AGT-765,2026-04-19T06:51:59.759402
POL-006350,CUST-2049,Term Life,ME,560.05,250000,2023-05-30,Active,AGT-577,2026-04-19T06:51:59.759418
POL-006351,CUST-8936,Term Life,NV,4066.74,250000,2021-05-03,Pending,AGT-534,2026-04-19T06:51:59.759433
POL-006352,CUST-7306,Universal Life,OH,1219.82,500000,2021-05-21,Pending,AGT-279,2026-04-19T06:51:59.759447
POL-006353,CUST-9308,Term Life,HI,3285.22,250000,2022-12-15,Pending,AGT-969,2026-04-19T06:51:59.759462
POL-006354,CUST-6347,Annuity,MH,1747.81,250000,2023-04-02,Lapsed,AGT-800,2026-04-19T06:51:59.759509
POL-006355,CUST-9050,Term Life,PW,3613.91,500000,2025-03-27,Active,AGT-952,2026-04-19T06:51:59.759549
POL-006356,CUST-4685,Universal Life,MN,1870.01,500000,2023-02-16,Lapsed,AGT-782,2026-04-19T06:51:59.759573
POL-006357,CUST-2763,Whole Life,AK,860.97,500000,2025-07-01,Cancelled,AGT-229,2026-04-19T06:51:59.759590
POL-006358,CUST-8343,Annuity,GU,2131.3,100000,2024-09-29,Cancelled,AGT-148,2026-04-19T06:51:59.759606
POL-006359,CUST-5088,Term Life,HI,1908.85,1000000,2022-06-03,Active,AGT-567,2026-04-19T06:51:59.759621
POL-006360,CUST-2098,Whole Life,PA,3534.94,1000000,2023-06-07,Cancelled,AGT-255,2026-04-19T06:51:59.759637
POL-006361,CUST-5653,Annuity,GA,3997.87,100000,2022-01-25,Cancelled,AGT-263,2026-04-19T06:51:59.759652
POL-006362,CUST-9279,Whole Life,MH,2587.62,250000,2022-09-13,Active,AGT-830,2026-04-19T06:51:59.759667
POL-006363,CUST-2209,Annuity,TX,691.94,1000000,2022-10-29,Pending,AGT-608,2026-04-19T06:51:59.759681
POL-006364,CUST-7777,Annuity,NV,2914.29,250000,2021-04-20,Pending,AGT-843,2026-04-19T06:51:59.759695
POL-006365,CUST-2390,Universal Life,TX,4299.88,1000000,2023-07-30,Pending,AGT-959,2026-04-19T06:51:59.759710
POL-006366,CUST-6675,Whole Life,MA,2589.91,250000,2022-07-28,Lapsed,AGT-820,2026-04-19T06:51:59.759725
POL-006367,CUST-7336,Term Life,IL,4214.44,500000,2021-09-02,Cancelled,AGT-825,2026-04-19T06:51:59.759739
POL-006368,CUST-1388,Whole Life,VI,2857.34,500000,2022-12-09,Cancelled,AGT-294,2026-04-19T06:51:59.759756
POL-006369,CUST-5194,Annuity,SC,2344.29,1000000,2022-05-17,Pending,AGT-178,2026-04-19T06:51:59.759772
POL-006370,CUST-4894,Universal Life,DC,1781.98,500000,2024-02-10,Active,AGT-895,2026-04-19T06:51:59.759786
POL-006371,CUST-1556,Term Life,WA,3517.45,500000,2022-09-02,Pending,AGT-862,2026-04-19T06:51:59.759803
POL-006372,CUST-8267,Whole Life,HI,794.07,250000,2023-07-11,Cancelled,AGT-874,2026-04-19T06:51:59.759818
POL-006373,CUST-4084,Universal Life,FM,4054.63,100000,2022-02-02,Cancelled,AGT-189,2026-04-19T06:51:59.759833
POL-006374,CUST-3526,Universal Life,MI,250.39,1000000,2022-08-13,Active,AGT-675,2026-04-19T06:51:59.759848
POL-006375,CUST-6360,Whole Life,WY,2107.84,1000000,2025-06-11,Active,AGT-548,2026-04-19T06:51:59.759863
POL-006376,CUST-3225,Term Life,VI,3377.81,100000,2021-09-14,Lapsed,AGT-749,2026-04-19T06:51:59.759878
POL-006377,CUST-4517,Term Life,GA,4723.16,250000,2024-12-28,Active,AGT-876,2026-04-19T06:51:59.759892
POL-006378,CUST-7994,Universal Life,WY,4276.89,1000000,2022-11-05,Lapsed,AGT-553,2026-04-19T06:51:59.759907
POL-006379,CUST-3685,Term Life,TN,1076.77,1000000,2023-12-31,Lapsed,AGT-402,2026-04-19T06:51:59.759921
POL-006380,CUST-5099,Whole Life,IL,4935.94,1000000,2025-12-16,Cancelled,AGT-530,2026-04-19T06:51:59.759939
POL-006381,CUST-8913,Term Life,IA,2354.0,100000,2024-01-09,Active,AGT-455,2026-04-19T06:51:59.759977
POL-006382,CUST-7645,Annuity,MD,2502.88,500000,2024-10-17,Lapsed,AGT-703,2026-04-19T06:51:59.760018
POL-006383,CUST-7685,Universal Life,NH,2443.75,500000,2025-01-05,Cancelled,AGT-500,2026-04-19T06:51:59.760050
POL-006384,CUST-8382,Whole Life,WA,3045.08,100000,2025-05-15,Pending,AGT-357,2026-04-19T06:51:59.760083
POL-006385,CUST-1092,Annuity,AS,1425.68,1000000,2023-07-26,Pending,AGT-864,2026-04-19T06:51:59.760107
POL-006386,CUST-4949,Term Life,AZ,3799.76,1000000,2022-01-06,Active,AGT-159,2026-04-19T06:51:59.760134
POL-006387,CUST-3635,Annuity,MO,1140.49,100000,2024-04-27,Lapsed,AGT-703,2026-04-19T06:51:59.760196
POL-006388,CUST-3885,Universal Life,GA,4211.69,1000000,2021-09-02,Lapsed,AGT-423,2026-04-19T06:51:59.760221
POL-006389,CUST-5458,Universal Life,FM,3909.04,100000,2024-08-25,Active,AGT-677,2026-04-19T06:51:59.760246
POL-006390,CUST-6370,Term Life,SC,1598.69,100000,2022-10-24,Cancelled,AGT-495,2026-04-19T06:51:59.760270
POL-006391,CUST-3001,Annuity,ME,3081.14,1000000,2024-12-27,Active,AGT-141,2026-04-19T06:51:59.760294
POL-006392,CUST-1419,Term Life,NV,4590.19,100000,2022-12-26,Active,AGT-561,2026-04-19T06:51:59.760318
POL-006393,CUST-4434,Annuity,MT,1362.4,1000000,2024-01-30,Lapsed,AGT-745,2026-04-19T06:51:59.760341
POL-006394,CUST-6063,Universal Life,SD,1486.98,1000000,2026-01-03,Lapsed,AGT-939,2026-04-19T06:51:59.760566
POL-006395,CUST-1531,Annuity,TX,612.71,100000,2022-12-12,Cancelled,AGT-689,2026-04-19T06:51:59.760623
POL-006396,CUST-7192,Universal Life,VI,431.65,250000,2023-12-18,Lapsed,AGT-211,2026-04-19T06:51:59.760655
POL-006397,CUST-4295,Term Life,DC,1815.75,250000,2021-11-09,Cancelled,AGT-770,2026-04-19T06:51:59.760682
POL-006398,CUST-3869,Annuity,SC,3188.27,100000,2023-01-23,Active,AGT-696,2026-04-19T06:51:59.760714
POL-006399,CUST-1685,Whole Life,GA,3802.91,500000,2022-08-25,Active,AGT-691,2026-04-19T06:51:59.760735
POL-006400,CUST-5813,Whole Life,WV,3342.97,500000,2025-08-24,Active,AGT-945,2026-04-19T06:51:59.760750
POL-006401,CUST-3972,Annuity,NJ,2867.11,100000,2025-07-18,Lapsed,AGT-878,2026-04-19T06:51:59.760776
POL-006402,CUST-3285,Whole Life,FM,2833.33,1000000,2023-05-23,Pending,AGT-579,2026-04-19T06:51:59.760790
POL-006403,CUST-7376,Universal Life,VI,277.74,1000000,2022-09-02,Lapsed,AGT-961,2026-04-19T06:51:59.760807
POL-006404,CUST-9578,Annuity,VA,4491.74,100000,2025-11-02,Lapsed,AGT-899,2026-04-19T06:51:59.760821
POL-006405,CUST-6074,Term Life,WY,3273.56,1000000,2023-01-28,Lapsed,AGT-646,2026-04-19T06:51:59.760837
POL-006406,CUST-8555,Annuity,GU,1521.96,250000,2024-04-20,Active,AGT-640,2026-04-19T06:51:59.760852
POL-006407,CUST-2637,Whole Life,MH,2096.59,250000,2022-01-13,Lapsed,AGT-748,2026-04-19T06:51:59.760867
POL-006408,CUST-8335,Term Life,KS,983.77,1000000,2025-11-01,Lapsed,AGT-622,2026-04-19T06:51:59.760882
POL-006409,CUST-3733,Term Life,OK,2412.43,500000,2023-04-08,Cancelled,AGT-672,2026-04-19T06:51:59.760897
POL-006410,CUST-2308,Annuity,FM,674.38,250000,2024-11-22,Active,AGT-179,2026-04-19T06:51:59.760911
POL-006411,CUST-8698,Universal Life,GU,376.75,1000000,2023-12-17,Pending,AGT-515,2026-04-19T06:51:59.760925
POL-006412,CUST-8410,Universal Life,VI,450.23,250000,2024-01-23,Lapsed,AGT-881,2026-04-19T06:51:59.760940
POL-006413,CUST-1546,Whole Life,TX,389.47,250000,2022-02-23,Pending,AGT-427,2026-04-19T06:51:59.760954
POL-006414,CUST-8173,Annuity,PW,264.13,250000,2021-09-19,Lapsed,AGT-795,2026-04-19T06:51:59.760969
POL-006415,CUST-1211,Whole Life,IL,2146.46,1000000,2021-08-29,Pending,AGT-600,2026-04-19T06:51:59.760984
POL-006416,CUST-9681,Universal Life,MD,642.74,250000,2022-11-20,Cancelled,AGT-877,2026-04-19T06:51:59.760998
POL-006417,CUST-8735,Whole Life,AZ,1952.22,500000,2021-09-14,Pending,AGT-165,2026-04-19T06:51:59.761013
POL-006418,CUST-4102,Universal Life,VI,1480.84,1000000,2023-01-01,Pending,AGT-364,2026-04-19T06:51:59.761027
POL-006419,CUST-6955,Term Life,NV,3502.48,500000,2022-12-20,Cancelled,AGT-334,2026-04-19T06:51:59.761045
POL-006420,CUST-8415,Annuity,MH,3851.04,500000,2022-05-14,Pending,AGT-836,2026-04-19T06:51:59.761061
POL-006421,CUST-5922,Annuity,DC,3421.82,250000,2024-10-07,Cancelled,AGT-242,2026-04-19T06:51:59.761083
POL-006422,CUST-7869,Term Life,RI,3565.26,500000,2025-04-03,Active,AGT-880,2026-04-19T06:51:59.761098
POL-006423,CUST-2687,Term Life,CO,1641.9,1000000,2024-11-30,Pending,AGT-355,2026-04-19T06:51:59.761112
POL-006424,CUST-4804,Annuity,TN,465.38,1000000,2025-01-31,Pending,AGT-393,2026-04-19T06:51:59.761126
POL-006425,CUST-7888,Universal Life,AL,4966.62,500000,2022-07-02,Active,AGT-776,2026-04-19T06:51:59.761140
POL-006426,CUST-7778,Term Life,CA,4855.72,250000,2024-03-16,Lapsed,AGT-169,2026-04-19T06:51:59.761155
POL-006427,CUST-4659,Annuity,CT,2226.2,100000,2024-01-29,Lapsed,AGT-877,2026-04-19T06:51:59.761170
POL-006428,CUST-8944,Annuity,OR,2594.81,1000000,2025-01-13,Active,AGT-354,2026-04-19T06:51:59.761184
POL-006429,CUST-5902,Annuity,CA,1946.43,250000,2022-12-17,Lapsed,AGT-896,2026-04-19T06:51:59.761200
POL-006430,CUST-9855,Whole Life,FM,1296.63,500000,2024-12-15,Lapsed,AGT-385,2026-04-19T06:51:59.761215
POL-006431,CUST-6259,Universal Life,KS,362.62,100000,2023-05-22,Cancelled,AGT-984,2026-04-19T06:51:59.761229
POL-006432,CUST-6525,Universal Life,TX,4280.83,250000,2025-08-01,Pending,AGT-296,2026-04-19T06:51:59.761243
POL-006433,CUST-9772,Term Life,NV,4137.05,250000,2024-06-18,Lapsed,AGT-375,2026-04-19T06:51:59.761257
POL-006434,CUST-3381,Universal Life,MO,534.5,100000,2022-07-02,Pending,AGT-891,2026-04-19T06:51:59.761274
POL-006435,CUST-3632,Universal Life,SC,2942.03,1000000,2025-09-27,Cancelled,AGT-592,2026-04-19T06:51:59.761291
POL-006436,CUST-7847,Whole Life,SC,4768.11,250000,2022-07-04,Pending,AGT-125,2026-04-19T06:51:59.761305
POL-006437,CUST-4426,Annuity,MT,3292.12,500000,2022-04-13,Pending,AGT-673,2026-04-19T06:51:59.761320
POL-006438,CUST-8272,Whole Life,MT,2124.72,100000,2024-09-15,Lapsed,AGT-225,2026-04-19T06:51:59.761335
POL-006439,CUST-3539,Whole Life,DE,3647.13,500000,2025-01-04,Active,AGT-890,2026-04-19T06:51:59.761389
POL-006440,CUST-3878,Whole Life,IN,783.54,100000,2022-10-06,Pending,AGT-289,2026-04-19T06:51:59.761411
POL-006441,CUST-6710,Whole Life,OH,3457.5,500000,2022-01-03,Active,AGT-613,2026-04-19T06:51:59.761428
POL-006442,CUST-6906,Annuity,AZ,1774.46,500000,2021-09-25,Active,AGT-963,2026-04-19T06:51:59.761443
POL-006443,CUST-9833,Whole Life,FM,1659.66,250000,2024-05-30,Active,AGT-367,2026-04-19T06:51:59.761458
POL-006444,CUST-1058,Term Life,NC,4463.65,500000,2024-12-28,Pending,AGT-330,2026-04-19T06:51:59.761474
POL-006445,CUST-1458,Whole Life,GU,4532.44,250000,2024-04-25,Lapsed,AGT-541,2026-04-19T06:51:59.761488
POL-006446,CUST-8779,Whole Life,FM,1699.28,500000,2024-09-15,Active,AGT-415,2026-04-19T06:51:59.761504
POL-006447,CUST-8319,Universal Life,MP,1865.42,100000,2025-03-16,Pending,AGT-948,2026-04-19T06:51:59.761520
POL-006448,CUST-9253,Universal Life,PW,3305.8,100000,2023-10-03,Lapsed,AGT-251,2026-04-19T06:51:59.761535
POL-006449,CUST-7007,Term Life,ND,2670.09,250000,2021-10-05,Pending,AGT-649,2026-04-19T06:51:59.761550
POL-006450,CUST-6140,Universal Life,SC,1531.64,250000,2021-08-17,Cancelled,AGT-548,2026-04-19T06:51:59.761565
POL-006451,CUST-7334,Term Life,WY,3457.59,250000,2025-05-09,Lapsed,AGT-120,2026-04-19T06:51:59.761581
POL-006452,CUST-3785,Annuity,VA,2767.44,250000,2023-08-06,Cancelled,AGT-504,2026-04-19T06:51:59.761596
POL-006453,CUST-8648,Whole Life,VA,2025.37,100000,2022-12-15,Pending,AGT-307,2026-04-19T06:51:59.761614
POL-006454,CUST-4999,Term Life,RI,4274.46,500000,2022-09-23,Pending,AGT-142,2026-04-19T06:51:59.761631
POL-006455,CUST-2689,Universal Life,WA,872.72,1000000,2024-09-05,Lapsed,AGT-626,2026-04-19T06:51:59.761646
POL-006456,CUST-1233,Whole Life,OK,4728.94,1000000,2023-01-13,Cancelled,AGT-723,2026-04-19T06:51:59.761661
POL-006457,CUST-1804,Annuity,NY,3936.16,1000000,2024-09-10,Cancelled,AGT-684,2026-04-19T06:51:59.761676
POL-006458,CUST-2322,Term Life,MS,2222.23,250000,2025-02-18,Cancelled,AGT-973,2026-04-19T06:51:59.761699
POL-006459,CUST-4646,Term Life,CA,1220.82,100000,2025-10-26,Active,AGT-830,2026-04-19T06:51:59.761725
POL-006460,CUST-2604,Universal Life,SD,2119.04,1000000,2026-03-19,Pending,AGT-283,2026-04-19T06:51:59.761746
POL-006461,CUST-3354,Annuity,NM,1877.88,500000,2022-05-18,Cancelled,AGT-174,2026-04-19T06:51:59.761760
POL-006462,CUST-5753,Term Life,WV,2713.77,500000,2023-11-27,Pending,AGT-730,2026-04-19T06:51:59.761774
POL-006463,CUST-7199,Whole Life,MO,897.92,500000,2021-09-24,Active,AGT-882,2026-04-19T06:51:59.761789
POL-006464,CUST-2705,Term Life,TX,2606.11,1000000,2021-12-30,Active,AGT-137,2026-04-19T06:51:59.761804
POL-006465,CUST-7269,Universal Life,PA,3762.54,100000,2024-08-27,Lapsed,AGT-987,2026-04-19T06:51:59.761818
POL-006466,CUST-7381,Term Life,GU,1551.35,100000,2022-06-06,Active,AGT-552,2026-04-19T06:51:59.761832
POL-006467,CUST-5290,Annuity,MT,1076.33,100000,2025-10-14,Pending,AGT-940,2026-04-19T06:51:59.761848
POL-006468,CUST-3197,Annuity,AZ,1459.54,100000,2025-05-08,Pending,AGT-498,2026-04-19T06:51:59.761867
POL-006469,CUST-9054,Annuity,PR,1665.3,1000000,2021-12-20,Lapsed,AGT-968,2026-04-19T06:51:59.761896
POL-006470,CUST-3416,Term Life,IL,2209.81,100000,2024-12-13,Lapsed,AGT-799,2026-04-19T06:51:59.762097
POL-006471,CUST-5486,Whole Life,ND,4494.86,250000,2022-06-27,Cancelled,AGT-372,2026-04-19T06:51:59.762203
POL-006472,CUST-5165,Term Life,GA,2358.48,100000,2024-10-14,Active,AGT-803,2026-04-19T06:51:59.762237
POL-006473,CUST-8603,Whole Life,IN,3121.07,500000,2021-08-21,Active,AGT-272,2026-04-19T06:51:59.762265
POL-006474,CUST-4995,Term Life,MS,4953.3,100000,2022-12-28,Pending,AGT-544,2026-04-19T06:51:59.762309
POL-006475,CUST-8282,Term Life,NJ,1337.65,500000,2026-01-24,Lapsed,AGT-327,2026-04-19T06:51:59.762324
POL-006476,CUST-4263,Term Life,NJ,2548.12,100000,2025-06-03,Cancelled,AGT-566,2026-04-19T06:51:59.762341
POL-006477,CUST-6190,Annuity,MS,1351.79,100000,2025-01-22,Lapsed,AGT-676,2026-04-19T06:51:59.762356
POL-006478,CUST-3717,Annuity,PA,3793.34,250000,2024-12-11,Lapsed,AGT-105,2026-04-19T06:51:59.762372
POL-006479,CUST-3947,Term Life,IL,1847.04,250000,2024-07-30,Active,AGT-621,2026-04-19T06:51:59.762388
POL-006480,CUST-6803,Whole Life,HI,642.25,1000000,2025-10-25,Pending,AGT-660,2026-04-19T06:51:59.762404
POL-006481,CUST-1058,Term Life,TX,4863.73,250000,2022-12-12,Pending,AGT-721,2026-04-19T06:51:59.762420
POL-006482,CUST-8046,Whole Life,KS,1737.41,100000,2024-06-06,Cancelled,AGT-877,2026-04-19T06:51:59.762436
POL-006483,CUST-1934,Universal Life,AK,3709.68,250000,2025-06-26,Cancelled,AGT-867,2026-04-19T06:51:59.762461
POL-006484,CUST-2038,Whole Life,MS,4448.27,500000,2023-12-31,Lapsed,AGT-155,2026-04-19T06:51:59.762484
POL-006485,CUST-5047,Whole Life,WV,1890.34,250000,2022-07-20,Pending,AGT-356,2026-04-19T06:51:59.762506
POL-006486,CUST-7511,Whole Life,AK,3962.8,250000,2022-11-14,Lapsed,AGT-617,2026-04-19T06:51:59.762532
POL-006487,CUST-5615,Annuity,WV,331.64,250000,2024-01-23,Pending,AGT-757,2026-04-19T06:51:59.762671
POL-006488,CUST-7438,Annuity,IN,1358.76,500000,2024-11-12,Lapsed,AGT-963,2026-04-19T06:51:59.762708
POL-006489,CUST-6838,Term Life,MT,1036.28,100000,2021-08-03,Pending,AGT-755,2026-04-19T06:51:59.762733
POL-006490,CUST-5172,Term Life,PR,1508.66,1000000,2024-01-01,Lapsed,AGT-949,2026-04-19T06:51:59.762754
POL-006491,CUST-3097,Term Life,HI,2625.18,100000,2025-04-07,Cancelled,AGT-158,2026-04-19T06:51:59.762772
POL-006492,CUST-5462,Universal Life,GU,3337.88,500000,2021-12-20,Active,AGT-956,2026-04-19T06:51:59.762791
POL-006493,CUST-6160,Term Life,PR,2829.76,250000,2021-04-28,Pending,AGT-599,2026-04-19T06:51:59.762813
POL-006494,CUST-3791,Term Life,NE,390.83,100000,2023-07-09,Pending,AGT-359,2026-04-19T06:51:59.762831
POL-006495,CUST-5733,Annuity,CA,2405.55,250000,2024-06-30,Active,AGT-808,2026-04-19T06:51:59.762849
POL-006496,CUST-2175,Universal Life,KS,711.88,500000,2023-09-13,Active,AGT-130,2026-04-19T06:51:59.762865
POL-006497,CUST-4283,Annuity,MP,1847.07,500000,2024-02-08,Pending,AGT-437,2026-04-19T06:51:59.762885
POL-006498,CUST-8975,Whole Life,CA,2446.43,500000,2021-08-18,Pending,AGT-514,2026-04-19T06:51:59.762903
POL-006499,CUST-7177,Term Life,AK,2268.17,250000,2025-03-06,Pending,AGT-487,2026-04-19T06:51:59.762922
POL-006500,CUST-1951,Annuity,AL,4270.89,1000000,2022-01-15,Cancelled,AGT-206,2026-04-19T06:51:59.762940
POL-006501,CUST-3424,Term Life,WY,2835.81,100000,2025-04-04,Lapsed,AGT-546,2026-04-19T06:51:59.762959
POL-006502,CUST-9466,Whole Life,VA,2555.25,250000,2022-05-18,Cancelled,AGT-960,2026-04-19T06:51:59.762977
POL-006503,CUST-3175,Annuity,PR,123.26,250000,2022-10-27,Lapsed,AGT-892,2026-04-19T06:51:59.763001
POL-006504,CUST-6980,Term Life,OK,2070.55,250000,2025-02-11,Pending,AGT-722,2026-04-19T06:51:59.763019
POL-006505,CUST-6383,Universal Life,GU,4873.94,500000,2021-10-30,Lapsed,AGT-806,2026-04-19T06:51:59.763037
POL-006506,CUST-8054,Universal Life,AR,2847.13,100000,2022-11-09,Lapsed,AGT-782,2026-04-19T06:51:59.763054
POL-006507,CUST-2616,Universal Life,HI,1061.86,1000000,2025-08-16,Active,AGT-570,2026-04-19T06:51:59.763072
POL-006508,CUST-6162,Whole Life,MH,1381.96,100000,2022-10-26,Lapsed,AGT-446,2026-04-19T06:51:59.763089
POL-006509,CUST-4999,Universal Life,MD,1988.82,500000,2021-11-15,Lapsed,AGT-724,2026-04-19T06:51:59.763107
POL-006510,CUST-9440,Whole Life,KS,3803.74,250000,2024-09-09,Active,AGT-314,2026-04-19T06:51:59.763123
POL-006511,CUST-6863,Whole Life,AS,3037.14,250000,2022-06-02,Pending,AGT-142,2026-04-19T06:51:59.763140
POL-006512,CUST-9551,Annuity,OR,1022.21,1000000,2021-11-10,Lapsed,AGT-397,2026-04-19T06:51:59.763159
POL-006513,CUST-1494,Term Life,DE,512.03,1000000,2021-05-17,Cancelled,AGT-566,2026-04-19T06:51:59.763183
POL-006514,CUST-6391,Annuity,PW,3664.82,250000,2023-05-14,Pending,AGT-976,2026-04-19T06:51:59.763202
POL-006515,CUST-8589,Term Life,MA,1449.75,100000,2022-07-29,Pending,AGT-569,2026-04-19T06:51:59.763221
POL-006516,CUST-9749,Term Life,OR,3055.46,500000,2022-11-14,Pending,AGT-980,2026-04-19T06:51:59.763238
POL-006517,CUST-6511,Universal Life,ND,4734.46,250000,2021-06-07,Pending,AGT-196,2026-04-19T06:51:59.763255
POL-006518,CUST-1513,Whole Life,GU,3889.24,500000,2025-02-10,Active,AGT-451,2026-04-19T06:51:59.763273
POL-006519,CUST-8702,Whole Life,TX,4551.77,1000000,2023-06-05,Active,AGT-152,2026-04-19T06:51:59.763289
POL-006520,CUST-9501,Term Life,NE,1537.36,100000,2026-03-19,Pending,AGT-421,2026-04-19T06:51:59.763303
POL-006521,CUST-8033,Annuity,IN,4462.99,100000,2025-09-13,Pending,AGT-976,2026-04-19T06:51:59.763318
POL-006522,CUST-3646,Term Life,MA,4499.43,1000000,2024-06-07,Pending,AGT-921,2026-04-19T06:51:59.763355
POL-006523,CUST-2119,Universal Life,ID,4769.15,100000,2024-07-31,Pending,AGT-427,2026-04-19T06:51:59.763384
POL-006524,CUST-9295,Universal Life,IN,987.09,1000000,2021-05-27,Lapsed,AGT-415,2026-04-19T06:51:59.763426
POL-006525,CUST-2149,Term Life,AS,257.04,500000,2023-02-07,Pending,AGT-669,2026-04-19T06:51:59.763451
POL-006526,CUST-7874,Universal Life,AZ,4671.92,100000,2024-01-05,Lapsed,AGT-494,2026-04-19T06:51:59.763474
POL-006527,CUST-6368,Universal Life,ID,3501.77,100000,2022-10-06,Lapsed,AGT-961,2026-04-19T06:51:59.763495
POL-006528,CUST-2927,Whole Life,VI,4262.53,500000,2021-12-16,Lapsed,AGT-364,2026-04-19T06:51:59.763512
POL-006529,CUST-2048,Universal Life,ME,226.58,500000,2023-02-18,Active,AGT-836,2026-04-19T06:51:59.763528
POL-006530,CUST-6696,Annuity,MT,4390.77,250000,2023-07-16,Pending,AGT-830,2026-04-19T06:51:59.763544
POL-006531,CUST-4717,Term Life,WV,3560.17,500000,2022-01-05,Lapsed,AGT-566,2026-04-19T06:51:59.763563
POL-006532,CUST-7821,Whole Life,VT,707.5,500000,2025-02-18,Cancelled,AGT-679,2026-04-19T06:51:59.763580
POL-006533,CUST-7611,Universal Life,OH,206.81,100000,2025-11-22,Pending,AGT-869,2026-04-19T06:51:59.763596
POL-006534,CUST-5185,Annuity,VI,2782.44,100000,2022-05-30,Cancelled,AGT-867,2026-04-19T06:51:59.763611
POL-006535,CUST-6004,Term Life,IA,123.41,500000,2021-09-27,Active,AGT-903,2026-04-19T06:51:59.763627
POL-006536,CUST-8283,Annuity,IA,2110.46,250000,2023-09-22,Lapsed,AGT-892,2026-04-19T06:51:59.763643
POL-006537,CUST-3015,Term Life,NE,3660.27,500000,2025-08-04,Active,AGT-555,2026-04-19T06:51:59.763659
POL-006538,CUST-8967,Whole Life,MP,2963.13,250000,2025-12-05,Lapsed,AGT-850,2026-04-19T06:51:59.763676
POL-006539,CUST-9246,Annuity,NC,3770.87,500000,2024-06-15,Lapsed,AGT-564,2026-04-19T06:51:59.763692
POL-006540,CUST-4377,Annuity,IL,1367.25,1000000,2024-09-22,Lapsed,AGT-984,2026-04-19T06:51:59.763712
POL-006541,CUST-7141,Term Life,OK,4005.12,1000000,2025-11-27,Lapsed,AGT-931,2026-04-19T06:51:59.763728
POL-006542,CUST-7734,Universal Life,ID,3192.24,500000,2024-02-06,Cancelled,AGT-556,2026-04-19T06:51:59.763744
POL-006543,CUST-7000,Universal Life,OK,4197.94,250000,2022-08-28,Pending,AGT-168,2026-04-19T06:51:59.763761
POL-006544,CUST-1980,Annuity,WY,1018.82,250000,2022-11-12,Cancelled,AGT-763,2026-04-19T06:51:59.763778
POL-006545,CUST-1903,Universal Life,NJ,3496.69,1000000,2021-09-30,Pending,AGT-223,2026-04-19T06:51:59.763795
POL-006546,CUST-6305,Whole Life,GU,3602.11,100000,2023-07-03,Active,AGT-586,2026-04-19T06:51:59.763910
POL-006547,CUST-5742,Whole Life,RI,3533.14,500000,2024-10-15,Active,AGT-261,2026-04-19T06:51:59.764005
POL-006548,CUST-6737,Universal Life,ME,4775.05,100000,2021-07-07,Active,AGT-400,2026-04-19T06:51:59.764037
POL-006549,CUST-2981,Whole Life,CT,4511.86,1000000,2024-06-02,Pending,AGT-967,2026-04-19T06:51:59.764062
POL-006550,CUST-9097,Universal Life,NC,1825.4,1000000,2021-06-01,Active,AGT-548,2026-04-19T06:51:59.764087
POL-006551,CUST-2810,Whole Life,MI,4418.6,1000000,2023-04-19,Active,AGT-549,2026-04-19T06:51:59.764111
POL-006552,CUST-8044,Whole Life,TN,3732.32,500000,2021-11-29,Active,AGT-520,2026-04-19T06:51:59.764136
POL-006553,CUST-5843,Whole Life,GA,4997.95,1000000,2021-05-01,Lapsed,AGT-683,2026-04-19T06:51:59.764188
POL-006554,CUST-1385,Annuity,NE,1132.23,100000,2024-07-15,Pending,AGT-836,2026-04-19T06:51:59.764216
POL-006555,CUST-7671,Universal Life,AR,2048.43,250000,2023-02-05,Pending,AGT-135,2026-04-19T06:51:59.764241
POL-006556,CUST-3356,Annuity,TX,1628.85,100000,2023-07-25,Pending,AGT-755,2026-04-19T06:51:59.764265
POL-006557,CUST-4803,Term Life,IL,1660.98,500000,2022-07-13,Pending,AGT-379,2026-04-19T06:51:59.764291
POL-006558,CUST-8905,Whole Life,PR,1743.77,100000,2024-08-22,Cancelled,AGT-493,2026-04-19T06:51:59.764316
POL-006559,CUST-8657,Whole Life,SC,4907.31,100000,2021-11-08,Lapsed,AGT-546,2026-04-19T06:51:59.764342
POL-006560,CUST-1351,Universal Life,SC,3499.15,100000,2021-05-14,Cancelled,AGT-827,2026-04-19T06:51:59.764366
POL-006561,CUST-6749,Term Life,ND,3349.31,250000,2023-03-09,Pending,AGT-166,2026-04-19T06:51:59.764395
POL-006562,CUST-4892,Annuity,VA,244.61,1000000,2023-09-08,Lapsed,AGT-195,2026-04-19T06:51:59.764444
POL-006563,CUST-3212,Whole Life,IN,3985.52,100000,2021-10-02,Pending,AGT-493,2026-04-19T06:51:59.764472
